status,Historical,Sports,Romance,Supernatural,Scifi,Comedy,Yuri,Yaoi,SliceofLife,Harem,Josei,Fantasy,Horror,Smut,Shoujo,Lolicon,ShoujoAi,Ecchi,Tragedy,Adult,Mystery,ShounenAi,Shotacon,genres,Drama,Mature,MartialArts,Action,Seinen,GenderBender,Adventure,title,Shounen,Psychological,Mecha,synopsis,num_vol,baka_url,SchoolLife,Hentai,Doujinshi
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, SchoolLife",0,0,0,0,0,0,0,Jokyoushi (Drill Murata),0,0,0,"Kojima is troubled, because he met with Azumi-sensei through dating site and is now forced to have sex with her all the time. When Morimoto-sensei asks him that troubles him, he doesn't know what to do to prove that he is not lying, so he fucks her as well, because he loves her actually. Add sexually frustrated school nurse and his track and field advisor into the picture, and he is basically forced to have sex with them all the time.",1,http://www.mangaupdates.com/series.html?id=64601,1,1,0
Complete,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, Supernatural",0,0,0,0,0,0,0,Joker (SENA Youtarou),0,0,0,"A collection of short stories, all drawn by the same author. Starts off with a little vampire action before diverging into a variety of other themes and settings.",1,http://www.mangaupdates.com/series.html?id=5297,0,1,0
Complete,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"Fantasy, Harem, Romance, Shoujo",0,0,0,0,0,0,0,Joker no Kuni no Alice,0,0,0,From,3,http://www.mangaupdates.com/series.html?id=56194,0,0,0
Complete,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama, Fantasy, Harem, Romance, SchoolLife, Scifi, Shounen, Supernatural",1,0,0,0,0,0,0,Jitsu wa Watashi wa,1,0,0,"Kuromine is a guy who does not lie, hence his nick name ""a bag full of holes"". But everyone has secrets, and even Kuromine has one. Meet the very lovely, elegant, and mysterious Shiragami whom Kuromine has new found affections for... But what is this? Why does she have humongous wings when no one's looking and super long canines? Something is very different about this girl...",22,http://www.mangaupdates.com/series.html?id=92303,1,0,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Action, Adventure, Comedy, Fantasy, Harem, Romance, Shounen",0,0,0,1,0,0,1,Jaryuu Tensei,1,0,0,The story is about a guy who died due to a car crash because of a young couple making out (what bad luck!) And he was reincarnated into a fantasy world - but as a dragon! An extremely funny and powerful one! Let's see how our unlucky main character lives as a badass dragon!?,2,http://www.mangaupdates.com/series.html?id=136131,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Harem, Shoujo",0,0,0,0,0,0,0,Jewelic Nightmare Anthology,0,0,0,N/A,1,http://www.mangaupdates.com/series.html?id=136922,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, SchoolLife",0,0,0,0,0,0,0,JC Ecchi,0,0,0,1. Right in the Middle of a Feast,1,http://www.mangaupdates.com/series.html?id=45025,1,1,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Romance, SchoolLife",0,0,0,0,0,0,0,Jhey Live!!,0,0,0,N/A,3,http://www.mangaupdates.com/series.html?id=80016,1,0,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Action, Comedy, Drama, Harem, Romance, SchoolLife, Shoujo, Supernatural",1,0,0,1,0,0,0,Jiujiu,0,0,0,From,5,http://www.mangaupdates.com/series.html?id=39597,1,0,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Action, Comedy, Drama, Ecchi, Fantasy, Harem, Mature, Romance, Seinen",1,1,0,1,1,0,0,Izure Shinwa no Houkago Sensou,0,0,0,"Once before, Seven mythical Gods appeared on Earth and their battle split the earth and tore the sky. 10 years after the battle, the calamity should have passed already. However. A boy named Shinsen Raika had his true little sister abducted by a god in the battle and was currently standing in the『Academy』on an artificial island in the distant seas.Here, the night was called as after school time.",3,http://www.mangaupdates.com/series.html?id=136926,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"Comedy, Harem, Romance, Shoujo, Smut",0,0,0,0,0,0,0,Iya x Shite,0,0,0,From,1,http://www.mangaupdates.com/series.html?id=3201,0,0,0
Complete,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, SchoolLife, Shounen, SliceofLife",0,0,0,0,0,0,0,Iwaku Tsuki! Miyakosou,1,0,0,N/A,1,http://www.mangaupdates.com/series.html?id=70127,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Isourou Tengoku,0,0,0,"The title literally translates to ""freeloader heaven"" or ""home-stay paradise"", which corresponds nicely to the story: a freeloader dude kinda enjoys his time with all the females of the mansion... In fact this is only half of the manga volume, the rest is filled with one-shot stories.",1,http://www.mangaupdates.com/series.html?id=70706,0,1,0
Ongoing,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Action, Adventure, Comedy, Drama, Fantasy, Harem",1,0,0,1,0,0,1,Isekai Tensei Soudouki,0,0,0,"Balud Cornelius is the son of a noble of the Mauricia kingdom and inside him also dwell the souls of the stingy warring states commander Oka Sadatoshi and animal ear otaku high schooler Oka Masaharu. With these 3 souls in a single body, he can exhibit extraordinary abilities when it comes to combat or managing the domain.",3,http://www.mangaupdates.com/series.html?id=122360,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Comedy, GenderBender, Harem, Romance, SchoolLife, Seinen",0,0,0,0,1,1,0,Itokoi Chidori,0,0,0,"Akio Kosato is well-known by the girls in his school for his skill in creating ""love potions,"" though he himself receives no romantic attention.  That changes when a mysterious girl named Chidori appears and gives him far more attention than he ever wanted.  It turns out that Chidori is Akio's long-forgotten cousin, and there may be much more to Akio's family than he realizes.",2,http://www.mangaupdates.com/series.html?id=62128,1,0,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action, Comedy, Ecchi, Harem, Mature, Romance, SchoolLife, Seinen, Supernatural",0,1,0,1,1,0,0,Isuca,0,0,0,"Shinichirou decides to look for a job in order to pay his rent, and his teacher suggests that he work for someone at their house, doing housekeeping. However, the person who hired him was Sakuya, a girl who is the 37th head of the Shimazu family, and her job is to exorcise and eliminate unwanted creatures. Shinichirou accidentally releases one of the creatures that Sakuya captures and they cooperate to catch it. A story of comedic creature hunting begins!",9,http://www.mangaupdates.com/series.html?id=45918,1,0,0
Ongoing,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Fantasy, Harem, Romance, Shounen",0,0,0,0,0,0,0,Isekai Tensei ni Kansha o,1,0,0,"In the future after several decades from now. Virtual reality (VR) gaming has been finally realized. An old man who continued to wait for VR game, start gleefully the desire of a VR game.After finishing a fun tutorial, the old man who indulge in deep emotion looking back on life. He rest his body a little while lying in front of the main start. He ended up dozing out without noticed, he in an imperceptibly different place . That how this volume has begun. This? Somehow, this is such as from different from the tutorial? Virtual reality is so realistic still amazing Na~. Hmm? Reality? Different world? No way! Are you sure? Why asked the old man to be a different world incarnated by God, to not forget the feeling of gratitude, and to enjoy a different world life in a rejuvenated both body and soul.",0,http://www.mangaupdates.com/series.html?id=146026,0,0,0
Ongoing,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,"Action, Adult, Adventure, Comedy, Ecchi, Fantasy, Harem, Shounen",0,0,0,1,0,0,1,Isekai Shihai no Skill Taker: Zero kara Hajimeru Dorei Harem,1,0,0,"Konoe Yuuto was summoned to a different world where slave trading is legal. There, using his ""Skill Taker"" cheat ability, he steals the abilities of monsters he defeats, and starts building a slave harem while hoping to live a carefree life after retirement.",3,http://www.mangaupdates.com/series.html?id=135563,0,0,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,"Adult, Comedy, Ecchi, Fantasy, Harem, Romance, Shounen",0,0,0,0,0,0,0,Isekai Onsen ni Tensei shita Ore no Kounou ga Tondemosugiru,1,0,0,"High school student Atami Kusatsu on his way to a rural onsen, meets with a tragic accident along the way and dies, but he's reincarnated as an onsen in a fantasy universe. In this world, the liquefied Atami turns out to have remarkable physical and magical healing properties, and he soon finds himself being regularly visited by beautiful elven adventurer Laticia, large-breasted priestess Kumu, and petite village chieftess Chichiku.",1,http://www.mangaupdates.com/series.html?id=143886,0,0,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,"Action, Adult, Adventure, Comedy, Ecchi, Fantasy, Harem, Romance, Shounen",0,0,0,1,0,0,1,Isekai Meikyuu de Harem o,1,0,0,"A man was about to commit suicide and decides to search for a way to die in the internet, but then he found an odd site that asked a lot of questions and had a point based system that allows you to create skills and abilities for a character. He took interest in it and when he finished setting his character he was asked ""You will now be transported to a world with the settings you choose, coming back is not possible, do you still accept?"" Then without thinking much of it he pressed YES and found himself in another world with the skills and abilities he chose to have.",1,http://www.mangaupdates.com/series.html?id=141448,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Action, Adventure, Comedy, Drama, Ecchi, Fantasy, Harem, Mecha, Romance, Shounen",1,0,0,1,0,0,1,Isekai no Seikishi Monogatari,1,0,1,"Masaki Kenshi was taken from his home and was sent with a combat suit to assassinate the young queen Rashara. His mission was unsuccessful and he was captured and would have been typically executed for such a crime. However, Rashara, seeing that Kenshi was forced to carry out such a mission, pardons his life. She allows him to stay at the pilot academy and he becomes friends with many of the women surrounding Rashara. However, there are deep secrets that may threaten the comfortable life that Kenshi is living right now.",2,http://www.mangaupdates.com/series.html?id=43907,0,0,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Romance, Shounen",0,0,0,1,0,0,1,Isekai Maou to Shoukan Shoujo Dorei Majutsu,1,0,0,From,5,http://www.mangaupdates.com/series.html?id=124600,0,0,0
Ongoing,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Adventure, Fantasy, Harem, Romance, Seinen, SliceofLife",0,0,0,0,1,0,1,Isekai ni Kita Mitai dakedo Ikaga sureba Yoi no Darou,0,0,0,On a certain morning a metabolic 35 year old salary man was suddenly transported to another world.,0,http://www.mangaupdates.com/series.html?id=146034,0,0,0
Ongoing,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Adventure, Fantasy, Harem, Romance, Shounen, SliceofLife",0,0,0,0,0,0,1,Isekai Nonbiri Nouka,1,0,0,"You know the deal by now. Middle-aged office worker gets sick and dies. He meets God, who tells him that he can be reincarnated in a new world. Our main character accepts, and decides to become a farmer.",0,http://www.mangaupdates.com/series.html?id=145283,0,0,0
Ongoing,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Action, Adventure, Fantasy, Harem, Romance, Shounen",0,0,0,1,0,0,1,Isekai Mahou wa Okureteru!,1,0,0,"Felmenia Stingray was a genius magician. She quickly became the most distinguished magician of the Astel Kingdom after her discovery of white fire magic, which had the power to burn anything. However, the world is in peril due to the Demon King. The kingdom's court magicians perform a summoning ritual for heroes and bring forth two youths, a boy and a girl. Unlike the girl, the young man refused to fight the Demon King and demanded to be sent back to his world. The kingdom, angry with his behavior, lock him away. Now Felmenia stands before the young man with her strongest magic, the white flame, being completely useless and asks who he is...",2,http://www.mangaupdates.com/series.html?id=138265,0,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"Fantasy, Harem, Romance, Shoujo",0,0,0,0,0,0,0,Isekai de Konkatsu Hajimemashita,0,0,0,From,1,http://www.mangaupdates.com/series.html?id=119564,0,0,0
Ongoing,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Adventure, Comedy, Fantasy, Harem, Romance, Supernatural",0,0,0,0,0,0,1,Isekai desu ga Mamono Saibai shiteimasu.,0,0,0,"One day, Kyouji Himuro hears a knock on his door. Opening it up, he finds that he is transported to another world.",1,http://www.mangaupdates.com/series.html?id=144880,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, SchoolLife, Seinen",0,0,0,0,1,0,0,IS!,0,0,0,N/A,2,http://www.mangaupdates.com/series.html?id=61811,1,0,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Action, Adventure, Comedy, Drama, Ecchi, Fantasy, Harem, Romance, Shounen",1,0,0,1,0,0,1,Isekai de Skill wo Kaitai shitara Cheat na Yome ga Zoushoku Shimashita: Gainen Kousa no Structure,1,0,0,"When an entire bus of people are summoned to another world, Souma Nagi doesn't go along with the idea of being a Hero like the rest. Thus he leaves the palace and starts his life in another world with his ability to restructure skills. Based off the Light Novel by the same name.",0,http://www.mangaupdates.com/series.html?id=144200,0,0,0
Complete,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Mecha, Romance, SchoolLife, Scifi, Seinen",0,0,0,0,1,0,0,IS - Koushiki Anthology Comic,0,0,1,The official Infinite Stratos Anthology comics.,1,http://www.mangaupdates.com/series.html?id=98306,1,0,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action, Comedy, Drama, Ecchi, Harem, Romance, SchoolLife, Seinen",1,0,0,1,1,0,0,IS (YUUKI Homura),0,0,0,"In the near future, a Japanese scientist engineers a powered exoskeleton called ""Infinite Stratos"" (IS). Possessing technology and combat capabilities far more advanced than any other weapon system, the IS threatens to destabilize the world. Faced with such an overpowering weapon, the nations of the world enact the ""Alaska Treaty"", which states that IS will never be used for military combat and that existing IS technology must be equally distributed to all nations, to prevent any one nation for dominating the others. The introduction of the IS does however have a major effect on society. As IS can only be operated by women, the power balance between men and women is broken, with women coming to dominate society over men.",6,http://www.mangaupdates.com/series.html?id=96749,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,"Adult, Harem, Hentai, Lolicon, SchoolLife",0,0,0,0,0,0,0,Iro Tsuki,0,0,0,N/A,1,http://www.mangaupdates.com/series.html?id=144822,1,1,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Comedy, Harem, Romance, SchoolLife, Shoujo",0,0,0,0,0,0,0,Inuwashi Momo wa Yuruganai,0,0,0,"Inuwashi Momo, a lovely and delicate girl living with her handsome brothers who dearly take care of her since their parents death. Of course, she loves them... maybe too much...",2,http://www.mangaupdates.com/series.html?id=136899,1,0,0
Complete,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Comedy, Drama, Harem, Romance, SchoolLife, Scifi, Seinen",1,0,0,1,1,0,0,IS,0,0,0,"Students are trained in the Infinite Stratos academy to pilot the weapon system IS (Infinite Stratos). Although it is believed that only females have the ability to operate the IS, there is one man who can. His name is Orimura Ichika.",5,http://www.mangaupdates.com/series.html?id=52912,1,0,0
Complete,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"Action, Drama, Harem, Horror, Mystery, SchoolLife, Shounen, Supernatural",1,0,0,1,0,0,0,Inukai Tribe,1,0,0,From,4,http://www.mangaupdates.com/series.html?id=116166,1,0,0
Complete,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,"Comedy, Fantasy, Harem, Seinen, ShoujoAi",0,0,0,0,1,0,0,Iono-sama Fanatics,0,0,0,From Infinity Studios:,2,http://www.mangaupdates.com/series.html?id=2623,0,0,0
Complete,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"Drama, Ecchi, Harem, Mystery, Romance, Seinen, Supernatural",1,0,0,0,1,0,0,IO,0,0,0,From Anime Waves:,10,http://www.mangaupdates.com/series.html?id=238,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, Seinen",0,0,0,0,1,0,0,Inumimi,0,0,0,From,3,http://www.mangaupdates.com/series.html?id=5740,0,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Drama, Harem, Hentai, Romance",1,0,0,0,0,0,0,Inransei Souseiji,0,0,0,1-8. Inransei Souseiji,1,http://www.mangaupdates.com/series.html?id=27756,0,1,0
Complete,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Hentai",0,0,0,0,0,0,0,Inran Kyonyuu Nakadashi Apato,0,0,0,"Masami is the landlord of his absent father's apartment complex, but he has a lot of trouble collecting the rent.  At least the tenant's seem to want ""special"" attention.",1,http://www.mangaupdates.com/series.html?id=19391,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Innocent - Shoujo Memoria,0,0,0,A collection of 6 short stories:,1,http://www.mangaupdates.com/series.html?id=58666,0,1,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,"Adult, Comedy, Ecchi, Harem, Romance, SchoolLife, Shounen, Supernatural",0,0,0,0,0,0,0,Inbura! - Bishoujo Kyuuketsuki no Hazukashii Himitsu,1,0,0,After an accident our protagonist Amagi Kouichi becomes involved with Itanami-san a well known beauty of his school and secretly a vampire.,2,http://www.mangaupdates.com/series.html?id=78894,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Inner = Bloomer,0,0,0,A collection of short stories:,1,http://www.mangaupdates.com/series.html?id=44414,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Innocent Thing,0,0,0,1-8.,1,http://www.mangaupdates.com/series.html?id=74698,0,1,0
Ongoing,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Harem, Romance, Seinen",0,0,0,0,1,0,0,Inakei Nanako-san,0,0,0,N/A,0,http://www.mangaupdates.com/series.html?id=139835,0,0,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, SchoolLife, Shounen, Supernatural",0,0,0,0,0,0,0,Inaba Rabbits,1,0,0,"Ookuni Kenichi is the successor of the Inaba Shine. After 10 years away, Kenichi returns to the shine to follow in his grandfather's footsteps. After misunderstandings and mishaps, Kenichi discovers the four shrine maiden's secret and wonders which one is his childhood friend that he made a promise to.",2,http://www.mangaupdates.com/series.html?id=97580,1,0,0
Complete,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Comedy, GenderBender, Harem, Romance, SchoolLife, Seinen, Yuri",0,0,0,0,1,1,0,Imouto! Android,0,0,0,"One day, a mysterious box arrived at Matsuda's door steps. The content of the box was none other than an android girl that insists that she's Matsuda's younger sister. Now, the purely otaku Matsuda has the privilege to live with a beautiful and submissive android sister that bows to his commands, or at least he wishes that were the case.",6,http://www.mangaupdates.com/series.html?id=102047,1,0,0
Ongoing,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Action, Adventure, Comedy, Fantasy, Harem, Scifi, Shounen",0,0,0,1,0,0,1,In a Different World with a Smartphone,1,0,0,"Touya Mochizuki, a 15-year old student was accidentally had his life taken by God. As an apology for his mistake God let Touya start a second life in a parallel world. Touya is revived in his former body with some power enhancement and he is allowed to take and use his smartphone in the new world. He comes across various people while making important comrades and before the Hero is aware of it, he has discovered this world’s secret. He inherits the legacy of an ancient civilization and he goes around the world nonchalantly while having power that matches that of the kings in this world.",2,http://www.mangaupdates.com/series.html?id=143464,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Romance, Seinen",0,0,0,0,1,0,0,Imouto Paradise! 2 - Onii-chan to 5-nin no Imouto no Motto! Ecchi Shimakuri na Mainichi,0,0,0,"It’s summer vacation and Keiichi’s parents left him with his five younger sisters to go on an overseas trip. Now with their parents far out of the picture, his younger sisters are aggressively making their moves on him. Of course there’s no way he can hold back.",1,http://www.mangaupdates.com/series.html?id=103684,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Comedy, Harem, Romance, SchoolLife, Shoujo",0,0,0,0,0,0,0,Kiss Me Host-Gumi,0,0,0,From,3,http://www.mangaupdates.com/series.html?id=42726,1,0,0
Complete,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, Yuri",0,0,0,0,0,0,0,Imouto x 3,0,0,0,N/A,1,http://www.mangaupdates.com/series.html?id=71900,0,1,0
Complete,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Action, Comedy, Ecchi, Fantasy, Harem, Shounen",0,0,0,1,0,0,0,Kitsune no Akuma to Kuroi Madousho,1,0,0,"Narrates the story of Kyuuki, a strong, proud fox demon who recently woke up and needs a host and Kamishiro Shin, a normal would be high school student if it wouldn't be for ""his ability"" and for the fact that he got a hold of the black Grimoire that controls Kyuuki's existence.",4,http://www.mangaupdates.com/series.html?id=60752,0,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Harem, Romance, SchoolLife, Shoujo",0,0,0,0,0,0,0,Kiss Kiss,0,0,0,From,3,http://www.mangaupdates.com/series.html?id=3513,1,0,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,"Adult, Comedy, Ecchi, Harem, Romance, SchoolLife, Seinen",0,0,0,0,1,0,0,Kiss x Sis,0,0,0,"Keita Suminoe has two older (not blood-related) twin step-sisters  who love him in a lustful way and have no problems expressing it. They even like to compete about it; much to the laughter of his friends (which he usually endures without problems). One day they come to his school to give him his lunch, resulting in him getting angry due to the atmosphere. To counteract his anger, they confess their tender feelings for him in front of everyone and leave. Feeling sorry he chases after them and says that he'll study hard in order to get in the same high school as them.",19,http://www.mangaupdates.com/series.html?id=7109,1,0,0
Complete,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, SchoolLife, Scifi, Shounen",0,0,0,0,0,0,0,Kisei Kanojo Sana - Parasistence Sana,1,0,0,A wonderful tale of a boy falling in love with his tapeworm.,2,http://www.mangaupdates.com/series.html?id=90522,1,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Harem, Romance, Shoujo",0,0,0,0,0,0,0,Kiniro no Corda 4,0,0,0,N/A,1,http://www.mangaupdates.com/series.html?id=128637,0,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Harem, Romance, SchoolLife, Shoujo",0,0,0,0,0,0,0,Kiniro no Corda - Blue Sky,0,0,0,"A former violin genius, Kohinata Kanade reunites with her childhood friend, Kisaragi Ritsu, after several years. Provoked by his words, she decides to transfer into Seiso Academy's music division. And she's going to participate in the orchestra club's selection test...?",2,http://www.mangaupdates.com/series.html?id=105693,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Drama, Ecchi, Fantasy, Harem, Mature, Romance, Shounen",1,1,0,0,0,0,0,Kiryuuin Kaya ni Chi o Suwareru Dake no Kantan na Oshigoto,1,0,0,"It's a simple job, getting your blood sucked by Kaya Kiryuuin. Or...is it?",3,http://www.mangaupdates.com/series.html?id=70078,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Kinshin Koibito,0,0,0,1. Koibito wa Gishi (My Lover Is My Stepsister),1,http://www.mangaupdates.com/series.html?id=92348,0,1,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Romance, Seinen",0,0,0,0,1,0,0,Kininaru Roommate,0,0,0,"Suguru was madly in love with his girlfriend, but was dumped when she learned that he was lying about his acceptance to her college only to have sex with her. Now studying alone in the big city, he tries his best to get accepted to her college.",4,http://www.mangaupdates.com/series.html?id=22530,0,0,0
Complete,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"Comedy, Drama, Fantasy, Harem, Romance, SchoolLife, Shoujo, SliceofLife",1,0,0,0,0,0,0,Kiniro no Corda,0,0,0,"Kahoko Hino is a student at Seiso Academy, one with an ordinary life. One day, Lili - the mischievous musical fairy who had blessed the original founder of the school - finds Kahoko running late to class.",17,http://www.mangaupdates.com/series.html?id=3394,1,0,0
Complete,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, SchoolLife, Shounen",0,0,0,0,0,0,0,Kin no Tamago,1,0,0,"Kamome is an inventor, and her latest invention is a machine that will restore anyone to perfect health, which she created so her grandfather, Kinkaku, could live a long life.  When Kinkaku tries to take a look at the machine, he ends up activating it and losing consiousness.  When he comes to and climbs out of the machine, he finds out he's been turned into a child!  After a little adventure, Kinkaku decides he must insinuate himself into Kamome's school life in order to protect her.  Will Kinkaku ever return to his original body?",1,http://www.mangaupdates.com/series.html?id=24666,1,0,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Drama, Ecchi, Fantasy, Harem, Romance, SchoolLife, Shounen",1,0,0,0,0,0,0,Kin no Kanojo Gin no Kanojo,1,0,0,"The plot starts when Ayanomine Erika, after meeting Yasuda Noborou one night, fell into a lake.  The ""Lady Of The Lake"" appears and asks Noborou, ""Did you lose your golden girlfriend or your silver girlfriend?""  This leads to the original girl being split into two different persons: Erika, the golden-haired and Ginka, the silver-haired.",9,http://www.mangaupdates.com/series.html?id=107311,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, SchoolLife, Shounen",0,0,0,0,0,0,0,Kimiiro Focus,1,0,0,"Photography is the art to grasp beauty with the one and only tool, a camera. Ooji's dream is to become a photographer that photographs at the front lines of war, to take pictures of historical events taking place in front of his eyes. However, his childhood friend, Sumire, doesn't think that he is capable of becoming one.",10,http://www.mangaupdates.com/series.html?id=45847,1,0,0
